ENSG00000017427.17	13.9862
ENSG00000017483.15	0.5026
ENSG00000017797.13	68.2281
ENSG00000018189.13	10.1598
ENSG00000018236.15	8.0406
ENSG00000018280.17	0.6850
ENSG00000018408.15	16.6133
ENSG00000018510.17	3.8254
ENSG00000018607.7	0.0000
ENSG00000018610.15	23.7198
ENSG00000018625.15	5.1031
ENSG00000018699.13	12.1838
ENSG00000018869.17	2.9970
ENSG00000019102.12	0.7577
ENSG00000019144.19	1.8361
ENSG00000019169.10	0.2220
ENSG00000019186.10	0.0434
ENSG00000019485.13	1.5853
ENSG00000019505.8	0.0424
ENSG00000019549.13	4.8011
ENSG00000019582.15	100.8200
ENSG00000019991.18	0.5265
ENSG00000019995.6	2.8692
ENSG00000020129.16	32.4708
ENSG00000020181.18	9.5055
ENSG00000020219.9	0.0345
ENSG00000020256.20	7.0618
ENSG00000020426.11	11.2366
ENSG00000020577.14	2.3253
ENSG00000020633.19	0.3986
ENSG00000020922.13	9.6544
ENSG00000021300.14	16.1769
ENSG00000021355.13	3.9389
ENSG00000021461.17	0.1969
ENSG00000021488.13	1.1993
ENSG00000021574.13	6.7250
ENSG00000021645.20	1.1218
ENSG00000021762.20	25.4493
ENSG00000021776.11	7.7373
ENSG00000021826.17	0.0471
ENSG00000021852.13	0.0000
ENSG00000022267.19	78.5392
ENSG00000022277.13	38.6283
ENSG00000022355.18	0.0000
ENSG00000022556.16	22.7221
ENSG00000022567.10	7.2462
ENSG00000022840.16	116.4095
ENSG00000022976.15	4.0979
ENSG00000023041.11	44.3997
ENSG00000023171.18	0.0656
ENSG00000023191.17	41.5582
ENSG00000023228.14	13.6077
ENSG00000023287.13	51.0465
ENSG00000023318.8	70.7342
ENSG00000023330.15	35.5854
ENSG00000023445.16	1.2817
ENSG00000023516.9	10.9292
ENSG00000023572.10	24.1397
ENSG00000023608.5	8.5450
ENSG00000023697.13	11.3023
ENSG00000023734.11	81.3546
ENSG00000023839.12	0.7215
ENSG00000023892.11	44.4560
ENSG00000023902.14	10.1057
ENSG00000023909.10	9.2305
ENSG00000024048.11	15.8395
ENSG00000024422.12	25.8484
ENSG00000024526.17	1.3194
ENSG00000024862.18	193.6017
ENSG00000025039.15	5.3907
ENSG00000025156.13	13.1149
ENSG00000025293.17	19.6771
ENSG00000025423.11	609.5186
ENSG00000025434.19	10.3592
ENSG00000025708.14	3.3819
ENSG00000025770.19	31.3286
ENSG00000025772.8	52.3199
ENSG00000025796.14	29.1053
ENSG00000025800.14	14.9340
ENSG00000026025.16	50.0425
ENSG00000026036.22	0.3490
ENSG00000026103.22	1.6448
ENSG00000026297.16	10.8390
ENSG00000026508.20	72.4902
ENSG00000026559.14	1.5025
ENSG00000026652.15	0.3077
ENSG00000026751.17	0.2268
ENSG00000026950.17	5.6566
ENSG00000027001.10	240.8356
ENSG00000027075.15	11.7493
ENSG00000027644.5	0.0555
ENSG00000027697.15	41.1094
ENSG00000027847.14	13.4967
ENSG00000027869.12	0.6237
ENSG00000028116.18	6.9287
ENSG00000028137.19	3.8182
ENSG00000028203.18	14.4878
ENSG00000028277.21	2.6841
ENSG00000028310.18	4.8704
ENSG00000028528.15	32.3136
ENSG00000028839.10	13.0426
ENSG00000029153.14	0.6115
ENSG00000029363.17	34.4403
ENSG00000029364.12	42.6655
ENSG00000029534.21	0.0855
ENSG00000029559.7	0.0000
ENSG00000029639.11	4.9546
ENSG00000029725.17	22.9202
ENSG00000029993.15	28.5999
